Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Age
Coimbatore,2019,32251,Diesel,Manual,First,36.2894,1396,88.73,5.0,8.61,Hyundai,i20,1
Mumbai,2009,47000,Petrol,Manual,First,30.590000000000003,998,67.1,5.0,1.46,Maruti,Zen,11
Mumbai,2011,75308,Diesel,Manual,Second,33.971000000000004,1248,73.9,5.0,2.8,Maruti,Ritz,9
Kochi,2018,44202,CNG,Manual,First,32.26,998,58.2,4.0,4.0,Maruti,Alto,2
Mumbai,2014,58000,Petrol,Manual,First,27.37,1497,118.0,5.0,5.47,Honda,City,6
Mumbai,2009,60000,Petrol,Manual,First,28.175,1298,85.8,5.0,2.45,Maruti,Swift,11
Hyderabad,2014,45000,Diesel,Automatic,First,27.4505,1995,184.0,5.0,21.5,BMW,X1,6
Mumbai,2010,41195,Petrol,Manual,First,24.150000000000002,1368,90.0,5.0,1.38,Tata,Manza,10
Chennai,2016,89000,Diesel,Manual,First,25.76,2179,140.0,7.0,13.5,Mahindra,XUV500,4
Bangalore,2009,60510,Petrol,Automatic,Second,27.2895,1197,78.9,5.0,3.1,Hyundai,i10,11
Mumbai,2016,8500,Petrol,Manual,First,34.454,1197,83.1,5.0,5.49,Maruti,Baleno,4
Kochi,2017,35981,Diesel,Manual,First,39.123000000000005,1248,88.5,5.0,9.51,Maruti,Vitara,3
Mumbai,2012,23152,Petrol,Manual,First,25.116,1196,70.02,5.0,2.39,Ford,Figo,8
Delhi,2014,74663,CNG,Manual,First,33.54,998,67.04,5.0,3.25,Maruti,Wagon,6
Mumbai,2014,61529,Petrol,Automatic,First,29.285900000000005,1197,103.5,5.0,5.65,Volkswagen,Vento,6
Ahmedabad,2010,91596,Diesel,Manual,First,24.0695,2489,93.7,7.0,1.85,Mahindra,Xylo,10
Kochi,2019,14298,Petrol,Automatic,First,21.4613,2995,340.0,5.0,2.02,Porsche,Cayenne,1
Hyderabad,2013,83327,Diesel,Manual,First,31.073000000000004,1248,73.9,5.0,5.8,Maruti,Swift,7
Hyderabad,2017,22857,Petrol,Manual,First,26.082,1199,74.0,5.0,6.9,Volkswagen,Polo,3
Chennai,2013,34620,Petrol,Manual,Second,27.386100000000003,1591,121.3,5.0,5.35,Hyundai,Verna,7
Bangalore,2010,56000,Petrol,Manual,First,31.894099999999998,1086,68.05,5.0,2.85,Hyundai,i10,10
Chennai,2014,81000,Diesel,Automatic,First,20.93,2143,204.0,5.0,22.75,Mercedes-Benz,E-Class,6
Jaipur,1998,95150,Petrol,Manual,Third,27.853,993,60.0,5.0,0.45,Maruti,Zen,22
Coimbatore,2013,32776,Petrol,Manual,First,32.7796,1197,78.9,5.0,4.64,Hyundai,i10,7
Coimbatore,2016,51587,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,5.27,Honda,Amaze,4
Jaipur,2016,36000,Diesel,Manual,First,22.701,2179,148.0,7.0,10.0,Tata,Safari,4
Mumbai,2015,22000,Petrol,Manual,First,29.785,1198,86.8,5.0,3.95,Honda,Brio,5
Kochi,2010,30754,Petrol,Manual,First,27.37,1197,80.0,5.0,3.38,Hyundai,i20,10
Coimbatore,2018,37109,Petrol,Manual,First,23.6509,1390,120.33,5.0,16.8,Volkswagen,Jetta,2
Kolkata,2010,45000,Petrol,Manual,First,26.887,1198,88.8,5.0,1.99,Honda,Jazz,10
Coimbatore,2017,33284,Petrol,Manual,First,30.429,1197,82.0,5.0,5.84,Hyundai,Grand,3
Coimbatore,2016,55115,Diesel,Automatic,First,23.7314,2993,270.9,5.0,36.15,Jaguar,XF,4
Kolkata,2014,18000,Diesel,Automatic,First,26.3396,2179,187.7,5.0,25.7,Jaguar,XF,6
Coimbatore,2013,130790,Diesel,Manual,First,25.76,2179,140.0,7.0,9.24,Mahindra,XUV500,7
Delhi,2015,16607,Diesel,Manual,First,36.547000000000004,1598,118.0,5.0,7.65,Maruti,S,5
Coimbatore,2015,32205,Diesel,Automatic,First,27.5471,1968,174.33,5.0,25.31,Audi,A4,5
Delhi,2013,67000,Diesel,Manual,First,30.606100000000005,1461,108.45,5.0,4.75,Renault,Duster,7
Coimbatore,2014,57676,Petrol,Manual,First,30.751000000000005,1197,85.8,5.0,6.69,Maruti,Swift,6
Mumbai,2012,41000,Petrol,Manual,First,26.5167,1198,73.9,5.0,3.1,Volkswagen,Polo,8
Jaipur,2012,65000,Petrol,Manual,First,31.717000000000002,796,35.0,8.0,1.55,Maruti,Omni,8
Coimbatore,2019,12153,Petrol,Automatic,First,30.429,1197,81.86,5.0,6.84,Hyundai,Grand,1
Hyderabad,2014,16810,Petrol,Manual,First,40.894,624,37.5,4.0,1.6,Tata,Nano,6
Kochi,2017,61221,Petrol,Automatic,First,28.7224,1395,147.51,5.0,21.73,Audi,A4,3
Mumbai,2015,22000,Petrol,Manual,First,26.5167,1198,74.0,5.0,4.75,Volkswagen,Polo,5
Chennai,2015,63714,Petrol,Manual,First,36.611399999999996,796,47.3,5.0,2.45,Maruti,Alto,5
Kochi,2019,14857,Diesel,Automatic,First,33.327,1496,113.98,5.0,31.55,Mini,Cooper,1
Delhi,2012,69000,Diesel,Automatic,Second,24.472,1968,140.8,5.0,10.25,Audi,A4,8
Coimbatore,2019,14648,Diesel,Manual,First,20.3182,2198,158.0,7.0,27.36,Ford,Endeavour,1
Hyderabad,2013,100000,Petrol,Manual,Second,25.438000000000002,1499,110.0,5.0,6.5,Ford,Ecosport,7
Jaipur,2016,22000,Petrol,Manual,First,30.429,1197,82.0,5.0,4.25,Hyundai,Grand,4
Mumbai,2014,10000,Petrol,Manual,First,29.302,1199,82.4,5.0,5.5,Chevrolet,Sail,6
Kolkata,2015,107000,Petrol,Manual,First,33.56850000000001,1197,83.14,5.0,4.0,Maruti,Swift,5
Kochi,2017,48198,Petrol,Manual,First,28.2877,1193,88.7,5.0,4.65,Tata,Zest,3
Delhi,2015,15000,Diesel,Automatic,First,31.024700000000003,2143,170.0,5.0,28.5,Mercedes-Benz,New,5
Coimbatore,2014,80073,Diesel,Manual,First,27.853,1998,163.7,5.0,7.11,Chevrolet,Cruze,6
Hyderabad,2013,85388,Diesel,Manual,First,33.971000000000004,1248,73.9,5.0,3.9,Maruti,Ritz,7
Jaipur,2017,14700,Petrol,Manual,First,30.429,1197,81.86,5.0,5.6,Hyundai,Grand,3
Pune,2012,150000,Diesel,Manual,Third,45.724000000000004,1248,73.75,5.0,2.25,Maruti,Dzire,8
Kolkata,2011,34994,Diesel,Manual,First,35.9352,1582,126.32,5.0,3.9,Hyundai,Verna,9
Coimbatore,2014,82536,Diesel,Automatic,First,23.7314,2993,270.9,5.0,28.63,Jaguar,XF,6
Delhi,2013,82000,Petrol,Automatic,First,22.057,1798,157.75,5.0,7.25,Skoda,Superb,7
Pune,2006,52000,Petrol,Manual,Second,30.429,998,67.1,5.0,2.0,Maruti,Wagon,14
Mumbai,2011,20000,Petrol,Manual,First,26.5167,1198,73.9,5.0,3.5,Volkswagen,Polo,9
Hyderabad,2011,55000,Petrol,Manual,First,23.828000000000003,1799,130.2,5.0,5.0,Honda,Civic,9
Ahmedabad,2015,47001,CNG,Manual,First,20.0,1196,63.0,5.0,3.72,Maruti,Eeco,5
Chennai,2014,52000,Petrol,Manual,First,36.225,998,67.04,5.0,3.45,Maruti,Wagon,6
Kolkata,2013,43284,Diesel,Manual,First,37.674,1248,74.0,5.0,4.5,Maruti,Swift,7
Coimbatore,2018,23875,Petrol,Automatic,First,20.93,1591,121.3,5.0,14.36,Hyundai,Creta,2
Bangalore,2016,51866,Petrol,Manual,First,30.429,1197,82.0,5.0,5.5,Hyundai,Grand,4
Mumbai,2013,69000,Diesel,Manual,First,37.1588,1461,63.1,5.0,3.0,Nissan,Micra,7
Coimbatore,2017,62788,Petrol,Manual,First,30.429,1197,81.86,5.0,6.08,Hyundai,Grand,3
Chennai,2013,150000,Diesel,Manual,First,33.0694,1598,103.6,5.0,5.0,Volkswagen,Vento,7
Kochi,2015,47566,Diesel,Automatic,First,20.2055,2982,168.5,7.0,20.25,Toyota,Fortuner,5
Pune,2018,20300,Diesel,Automatic,First,18.2896,2755,171.5,7.0,18.0,Toyota,Innova,2
Pune,2015,48300,Diesel,Automatic,First,32.2,2143,107.3,5.0,17.5,Mercedes-Benz,A,5
Pune,2013,30000,Petrol,Manual,First,33.971000000000004,814,55.2,5.0,2.1,Hyundai,EON,7
Bangalore,2012,36000,Diesel,Manual,Second,36.547000000000004,1582,126.24,5.0,7.5,Hyundai,Elantra,8
Kochi,2015,27641,Diesel,Automatic,Second,33.327,1496,113.98,4.0,24.77,Mini,Cooper,5
Bangalore,2015,60000,Diesel,Manual,First,31.620400000000004,1461,108.45,5.0,8.65,Renault,Duster,5
Chennai,2019,9000,Diesel,Automatic,First,17.5651,3198,197.0,7.0,35.5,Ford,Endeavour,1
Delhi,2014,60750,Petrol,Manual,First,22.9908,1798,138.03,5.0,10.5,Toyota,Corolla,6
Delhi,2018,9000,Diesel,Manual,First,22.540000000000003,2179,155.0,7.0,13.0,Mahindra,XUV500,2
Kolkata,2012,41100,Diesel,Automatic,First,26.9997,2993,261.49,5.0,26.5,BMW,7,8
Ahmedabad,2004,60000,Petrol,Manual,Second,27.853,1061,64.0,5.0,1.4,Maruti,Wagon,16
Kochi,2017,38424,Petrol,Manual,First,28.658,1497,117.3,5.0,7.51,Honda,City,3
Delhi,2014,50000,Diesel,Manual,First,36.869,1248,74.0,5.0,4.3,Maruti,Swift,6
Mumbai,2015,19000,Petrol,Automatic,First,28.98,1497,117.3,5.0,8.95,Honda,City,5
Kochi,2015,58734,Diesel,Manual,First,33.4397,1248,88.76,7.0,6.91,Maruti,Ertiga,5
Coimbatore,2016,65257,Diesel,Manual,First,30.606100000000005,1461,108.45,5.0,9.75,Renault,Duster,4
Jaipur,2010,130000,Diesel,Manual,Second,31.073000000000004,1248,73.9,5.0,4.0,Maruti,Swift,10
Hyderabad,2011,79000,Diesel,Manual,First,37.352000000000004,1248,73.94,5.0,3.65,Maruti,Ritz,9
Chennai,2013,78000,Diesel,Manual,First,24.311,2179,140.0,7.0,10.75,Mahindra,XUV500,7
Kochi,2015,49133,Petrol,Manual,First,31.233999999999998,1198,86.8,5.0,4.51,Honda,Brio,5
Coimbatore,2014,54448,Diesel,Manual,First,33.8422,1248,88.8,5.0,3.7,Tata,Manza,6
Hyderabad,2014,158793,Diesel,Manual,First,20.608000000000004,2494,102.0,7.0,12.99,Toyota,Innova,6
Delhi,2015,62088,Petrol,Manual,First,29.946000000000005,1197,85.8,5.0,4.15,Maruti,Swift,5
Kolkata,2012,14800,Petrol,Manual,First,27.386100000000003,1591,121.3,5.0,4.4,Hyundai,Verna,8
Kolkata,2015,26000,Petrol,Manual,First,27.853,1497,117.3,7.0,4.25,Honda,Mobilio,5
Mumbai,2017,32005,Petrol,Manual,First,28.98,1198,86.7,5.0,4.25,Honda,Amaze,3
Jaipur,2017,35000,Petrol,Automatic,First,28.98,1497,117.3,5.0,7.7,Honda,City,3
Pune,2015,52000,Diesel,Automatic,First,20.447,2179,187.7,5.0,39.75,Land,Rover,5
Mumbai,2017,11000,Petrol,Manual,First,28.014,1497,117.3,5.0,8.5,Honda,City,3
Jaipur,2008,62000,Petrol,Automatic,First,15.295000000000002,2997,231.1,5.0,7.0,Mercedes-Benz,E-Class,12
Chennai,2002,65134,Petrol,Manual,Third,22.218000000000004,1299,70.0,5.0,0.8,Ford,Ikon,18
Delhi,2013,71000,Diesel,Manual,First,20.93,2982,168.5,7.0,15.25,Toyota,Fortuner,7
Hyderabad,2008,51366,Petrol,Manual,First,30.590000000000003,998,66.1,5.0,2.25,Maruti,A-Star,12
Kolkata,2016,46300,Diesel,Manual,First,22.652700000000003,1948,83.1,7.0,4.85,Tata,Sumo,4
Coimbatore,2012,60908,Petrol,Automatic,Second,25.116,1497,116.3,5.0,6.42,Honda,City,8
Chennai,2012,93450,Diesel,Manual,Second,37.3359,1461,63.12,5.0,2.5,Nissan,Micra,8
Hyderabad,2011,104000,Diesel,Automatic,First,30.718799999999998,1582,126.32,5.0,5.75,Hyundai,Verna,9
Pune,2003,52000,Petrol,Manual,First,25.921000000000003,796,37.0,4.0,0.5,Maruti,800,17
Coimbatore,2015,42999,Diesel,Manual,First,24.311,2179,140.0,7.0,11.52,Mahindra,XUV500,5
Delhi,2014,90000,Diesel,Manual,First,34.615,1248,88.8,5.0,4.5,Maruti,SX4,6
Bangalore,2013,72000,Petrol,Automatic,First,24.150000000000002,1396,98.6,5.0,4.75,Hyundai,i20,7
Coimbatore,2019,54321,Diesel,Manual,First,31.668700000000005,1582,126.2,5.0,13.54,Hyundai,Creta,1
Kochi,2015,59630,Diesel,Automatic,First,20.93,2143,201.1,5.0,23.41,Mercedes-Benz,E-Class,5
Hyderabad,2013,116000,Diesel,Automatic,Second,20.2055,2982,168.5,7.0,19.25,Toyota,Fortuner,7
Ahmedabad,2015,34000,Diesel,Automatic,First,14.49,1984,181.0,5.0,20.0,Volvo,S60,5
Delhi,2011,70000,Diesel,Automatic,First,22.878100000000003,2143,203.0,5.0,13.0,Mercedes-Benz,E-Class,9
Chennai,2010,80000,Petrol,Manual,First,16.422,2354,180.0,5.0,3.99,Honda,Accord,10
Pune,2015,110000,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,4.65,Honda,Amaze,5
Ahmedabad,2013,56454,Diesel,Manual,First,45.724000000000004,1248,73.75,5.0,4.65,Maruti,Dzire,7
Kolkata,2013,60000,Petrol,Manual,First,29.946000000000005,1197,85.8,5.0,3.15,Maruti,Swift,7
Delhi,2013,56000,Petrol,Automatic,First,23.3933,1798,138.1,5.0,8.25,Toyota,Corolla,7
Bangalore,2012,63000,Diesel,Automatic,Second,18.498900000000003,4367,335.3,5.0,65.0,Land,Rover,8
Chennai,2012,63000,Diesel,Manual,First,36.869,1248,74.0,5.0,4.5,Maruti,Swift,8
Kolkata,2017,15050,Diesel,Manual,First,26.243000000000002,1956,170.0,5.0,17.5,Jeep,Compass,3
Mumbai,2016,29401,Petrol,Manual,First,32.844,1197,81.8,5.0,4.31,Maruti,Swift,4
Kochi,2016,25238,Petrol,Manual,First,30.107,1199,88.7,5.0,6.2,Honda,Jazz,4
Chennai,2011,79000,Diesel,Manual,First,37.9799,1364,,5.0,4.67,Toyota,Etios,9
Kochi,2011,58752,Petrol,Manual,First,26.5167,1198,73.9,5.0,3.32,Volkswagen,Polo,9
Delhi,2011,62000,Petrol,Automatic,First,20.769000000000002,1799,130.0,5.0,3.75,Honda,Civic,9
Bangalore,2013,132000,Petrol,Manual,First,27.015800000000002,1496,88.73,5.0,4.7,Toyota,Etios,7
Chennai,2016,51000,Petrol,Manual,First,27.386100000000003,1591,121.3,5.0,6.5,Hyundai,Verna,4
Coimbatore,2016,61717,Diesel,Manual,First,36.547000000000004,1598,118.0,5.0,8.94,Maruti,SX4,4
Kolkata,2018,8896,Petrol,Manual,First,30.590000000000003,1194,94.68,5.0,7.34,Ford,Freestyle,2
Delhi,2016,17000,Petrol,Manual,First,34.454,1197,83.1,5.0,6.9,Maruti,Baleno,4
Mumbai,2016,31378,Petrol,Manual,First,29.302,1199,88.7,5.0,5.9,Honda,Jazz,4
Pune,2013,114000,Diesel,Automatic,First,35.9352,1582,126.3,5.0,6.75,Hyundai,Verna,7
Ahmedabad,2014,81000,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,4.1,Honda,Amaze,6
Mumbai,2017,31000,Diesel,Automatic,First,29.801100000000005,1968,147.51,5.0,27.0,Audi,Q3,3
Mumbai,2014,35000,Petrol,Manual,First,24.150000000000002,1598,103.52,5.0,4.5,Skoda,Rapid,6
Kolkata,2013,60001,Diesel,Automatic,First,27.5471,1968,174.33,5.0,14.5,Audi,A4,7
Jaipur,2014,75074,Diesel,Manual,First,37.674,1248,74.0,5.0,5.25,Maruti,Swift,6
Kolkata,2012,80000,Diesel,Manual,Second,35.903000000000006,1248,74.0,5.0,1.2,Tata,Indica,8
Jaipur,2006,147350,Diesel,Manual,Second,20.9139,2494,100.6,8.0,4.95,Toyota,Innova,14
Hyderabad,2013,60000,Diesel,Manual,First,31.620400000000004,1461,108.45,5.0,7.5,Renault,Duster,7
Kolkata,2015,7501,Petrol,Automatic,First,16.1,2996,333.0,4.0,48.0,Mercedes-Benz,E-Class,5
Delhi,2015,58000,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,4.45,Honda,Amaze,5
Coimbatore,2018,29277,Diesel,Automatic,First,18.6277,2987,254.79,5.0,59.65,Mercedes-Benz,GLE,2
Kochi,2015,57034,Diesel,Manual,First,37.352000000000004,1248,73.94,5.0,4.38,Maruti,Ritz,5
Kochi,2016,40810,Diesel,Manual,First,45.224900000000005,1248,88.5,5.0,7.9,Maruti,Ciaz,4
Coimbatore,2018,34630,Petrol,Automatic,First,34.454,1197,83.1,5.0,7.29,Maruti,Baleno,2
Hyderabad,2012,45122,Diesel,Manual,First,37.835,1498,88.7,5.0,6.0,Ford,Fiesta,8
Chennai,2011,126000,Diesel,Manual,Third,25.76,2179,140.0,7.0,6.7,Mahindra,XUV500,9
Jaipur,2009,63000,Petrol,Manual,First,31.717000000000002,796,46.3,5.0,1.5,Maruti,Alto,11
Kochi,2016,32298,Diesel,Automatic,First,33.327,1496,113.98,4.0,23.8,Mini,Cooper,4
Kochi,2014,63288,Diesel,Manual,First,24.311,2179,140.0,7.0,7.77,Mahindra,XUV500,6
Coimbatore,2012,43337,Petrol,Manual,First,28.851200000000006,1086,62.1,5.0,3.32,Hyundai,Santro,8
Kochi,2015,46561,Diesel,Manual,First,36.869,1248,74.0,5.0,4.94,Maruti,Swift,5
Delhi,2013,34000,Diesel,Automatic,Second,32.2,2143,107.3,5.0,11.0,Mercedes-Benz,A,7
Hyderabad,2016,48000,Petrol,Manual,First,40.523700000000005,799,53.3,5.0,3.4,Renault,KWID,4
Kochi,2013,56263,Diesel,Manual,First,36.869,1248,74.0,5.0,4.17,Maruti,Swift,7
Hyderabad,2005,84060,Petrol,Manual,Second,27.853,993,60.0,5.0,1.25,Maruti,Zen,15
Mumbai,2016,9000,Petrol,Automatic,First,30.429,1197,82.0,5.0,5.45,Hyundai,Grand,4
Jaipur,2012,79000,Diesel,Manual,First,34.00320000000001,1248,88.8,5.0,2.59,Tata,Manza,8
Pune,2015,87900,Diesel,Manual,First,25.76,2179,140.0,7.0,12.01,Mahindra,XUV500,5
Delhi,2010,72425,Petrol,Manual,Second,28.175,1197,85.8,5.0,2.45,Maruti,Swift,10
Bangalore,2015,38000,Diesel,Automatic,First,25.325300000000002,1968,174.33,5.0,29.0,Audi,Q3,5
Hyderabad,2008,83000,Diesel,Manual,Second,28.658,1399,,5.0,2.4,Ford,Fiesta,12
Hyderabad,2010,107000,Diesel,Automatic,First,23.892400000000002,2143,170.0,5.0,11.99,Mercedes-Benz,New,10
Delhi,2015,51000,Petrol,Automatic,First,28.98,1497,117.3,5.0,7.9,Honda,City,5
Pune,2010,140000,Diesel,Manual,Third,20.608000000000004,2494,102.0,7.0,6.25,Toyota,Innova,10
Pune,2011,48000,Petrol,Manual,Second,29.946000000000005,1199,79.4,5.0,1.8,Chevrolet,Beat,9
Delhi,2013,62000,CNG,Manual,First,26.6,998,58.16,5.0,2.8,Maruti,Wagon,7
Mumbai,2015,31000,Petrol,Manual,First,30.107,1199,88.7,5.0,4.9,Honda,Jazz,5
Jaipur,2010,75055,Petrol,Manual,First,29.0766,1198,75.0,5.0,2.25,Nissan,Micra,10
Coimbatore,2017,51210,Petrol,Automatic,First,30.783200000000004,1373,91.1,5.0,8.89,Maruti,Ciaz,3
Mumbai,2012,87000,Diesel,Automatic,First,20.2055,2982,168.5,7.0,15.0,Toyota,Fortuner,8
Kolkata,2018,17000,Diesel,Manual,First,42.02100000000001,1498,99.0,5.0,5.65,Ford,Aspire,2
Jaipur,2014,57000,Diesel,Manual,First,33.4397,1248,88.8,7.0,7.0,Maruti,Ertiga,6
Hyderabad,2016,9370,Petrol,Manual,First,36.611399999999996,796,47.3,5.0,2.95,Maruti,Alto,4
Chennai,2013,53226,Petrol,Manual,First,31.233999999999998,1198,86.8,5.0,3.3,Honda,Brio,7
Hyderabad,2010,120000,Diesel,Manual,Second,26.082,1493,110.0,5.0,3.5,Hyundai,Verna,10
Jaipur,2007,75055,Petrol,Manual,First,20.608000000000004,1493,100.0,5.0,2.3,Honda,City,13
Coimbatore,2017,37247,Diesel,Manual,First,31.668700000000005,1582,126.2,5.0,13.69,Hyundai,Creta,3
Delhi,2013,64000,Diesel,Manual,First,37.9799,1364,67.06,5.0,3.1,Toyota,Etios,7
Mumbai,2014,12000,Petrol,Manual,First,21.6384,2359,198.25,5.0,12.75,Hyundai,Sonata,6
Pune,2017,40158,Diesel,Manual,First,31.668700000000005,1582,126.2,5.0,13.75,Hyundai,Creta,3
Chennai,2017,11000,Petrol,Manual,First,30.107,1199,88.7,5.0,6.75,Honda,Jazz,3
Chennai,2014,70010,Diesel,Manual,First,33.0694,1598,103.6,5.0,5.25,Volkswagen,Vento,6
Mumbai,2015,82000,Diesel,Manual,First,25.76,2179,140.0,7.0,8.75,Mahindra,XUV500,5
Kochi,2017,57259,Diesel,Manual,First,29.7689,1493,100.0,7.0,8.87,Mahindra,TUV,3
Bangalore,2010,84000,Petrol,Automatic,Second,17.871000000000002,2354,142.0,5.0,6.5,Honda,Accord,10
Pune,2012,168000,Diesel,Manual,First,33.4397,1248,88.76,7.0,4.5,Maruti,Ertiga,8
Hyderabad,2012,73670,Diesel,Manual,First,20.6563,2696,162.0,7.0,12.5,Mahindra,Ssangyong,8
Delhi,2014,89540,Diesel,Automatic,First,20.2055,2982,168.5,7.0,16.8,Toyota,Fortuner,6
Hyderabad,2016,85423,Diesel,Manual,First,33.4397,1248,88.8,7.0,8.75,Maruti,Ertiga,4
Pune,2013,48823,Diesel,Automatic,First,31.395000000000003,1582,126.24,5.0,8.5,Hyundai,Elantra,7
Kolkata,2011,35082,Petrol,Manual,First,32.7796,1197,78.9,5.0,2.21,Hyundai,i10,9
Jaipur,2012,126000,Petrol,Manual,First,27.048000000000002,796,34.2,5.0,1.6,Maruti,Omni,8
Delhi,2016,19000,Petrol,Automatic,First,24.955000000000002,1198,86.7,5.0,6.25,Honda,Amaze,4
Mumbai,2007,69000,Petrol,Automatic,Second,20.769000000000002,1799,130.0,5.0,2.25,Honda,Civic,13
Kochi,2019,29836,Diesel,Automatic,First,28.819,2143,136.0,5.0,25.75,Mercedes-Benz,CLA,1
Ahmedabad,2010,48002,Petrol,Manual,Second,21.155400000000004,1798,157.8,5.0,6.75,Skoda,Superb,10
Ahmedabad,2015,52324,Diesel,Manual,First,45.224900000000005,1248,88.5,5.0,6.25,Maruti,Ciaz,5
Delhi,2013,65000,Diesel,Manual,First,36.547000000000004,1498,89.84,5.0,5.1,Ford,Ecosport,7
Mumbai,2009,66000,Diesel,Automatic,Second,14.007,2987,224.34,5.0,10.75,Mercedes-Benz,M-Class,11
Hyderabad,2016,75700,Diesel,Manual,First,38.64,1120,70.0,5.0,5.7,Hyundai,Grand,4
Bangalore,2013,43000,Diesel,Manual,First,33.005,1598,105.0,5.0,5.95,Volkswagen,Vento,7
Kochi,2012,42706,Diesel,Manual,First,40.958400000000005,936,56.3,5.0,2.4,Chevrolet,Beat,8
Mumbai,2013,35000,Diesel,Manual,First,27.7081,1493,100.0,7.0,3.49,Mahindra,Quanto,7
Hyderabad,2011,54348,Petrol,Automatic,First,30.912,1197,80.0,5.0,4.0,Hyundai,i10,9
Delhi,2013,84000,Diesel,Manual,First,37.9799,1364,67.04,5.0,3.85,Toyota,Etios,7
Mumbai,2010,63298,Petrol,Automatic,First,23.3933,1794,138.1,5.0,3.95,Toyota,Corolla,10
Jaipur,2013,75049,Petrol,Manual,Second,32.7796,1197,78.9,5.0,3.0,Hyundai,i10,7
Kochi,2018,24237,Petrol,Manual,First,29.2376,1196,86.8,5.0,6.7,Ford,Figo,2
Coimbatore,2016,22767,Petrol,Manual,First,29.785,1197,85.8,5.0,6.14,Maruti,Ritz,4
Bangalore,2012,58000,Petrol,Automatic,Second,24.150000000000002,1396,98.6,5.0,4.4,Hyundai,i20,8
Pune,2017,57000,Diesel,Manual,First,42.8099,1248,74.0,5.0,4.25,Maruti,Swift,3
Kochi,2010,50161,Petrol,Automatic,First,14.1197,4395,402.0,5.0,25.93,BMW,7,10
Kolkata,2016,45000,Diesel,Manual,First,36.547000000000004,1598,118.0,5.0,7.0,Maruti,S,4
Coimbatore,2017,68319,Diesel,Automatic,First,20.2055,2982,168.5,7.0,25.12,Toyota,Fortuner,3
Kochi,2017,30711,Petrol,Manual,First,32.683,998,68.05,5.0,4.45,Hyundai,EON,3
Kolkata,2011,38277,Diesel,Manual,First,35.259,1396,90.0,5.0,2.4,Hyundai,i20,9
Pune,2012,115000,Diesel,Manual,Second,33.0694,1598,103.6,5.0,4.33,Volkswagen,Vento,8
Coimbatore,2017,46849,Petrol,Automatic,First,29.785,1197,83.14,5.0,6.93,Maruti,Swift,3
Ahmedabad,2014,64000,Diesel,Manual,First,35.259,1396,90.0,5.0,4.25,Hyundai,i20,6
Pune,2010,130923,Diesel,Automatic,First,22.878100000000003,2143,203.0,5.0,12.5,Mercedes-Benz,E-Class,10
Chennai,2015,15000,Petrol,Manual,First,30.429,1197,82.0,5.0,4.9,Hyundai,Grand,5
Mumbai,2014,32720,Diesel,Manual,First,37.03,1396,90.0,5.0,4.5,Hyundai,i20,6
Jaipur,2016,12500,Petrol,Manual,First,40.523700000000005,799,53.3,5.0,3.0,Renault,KWID,4
Chennai,2015,59800,Petrol,Automatic,First,27.209,1197,82.0,5.0,5.8,Hyundai,Xcent,5
Pune,2011,54211,Petrol,Manual,First,24.2144,1598,103.6,5.0,3.33,Volkswagen,Vento,9
Kochi,2015,62242,Diesel,Automatic,First,23.167900000000003,1998,163.7,5.0,6.62,Chevrolet,Cruze,5
Mumbai,2015,54000,Diesel,Manual,Second,30.606100000000005,1461,108.5,5.0,5.75,Nissan,Terrano,5
Hyderabad,2012,65000,Diesel,Manual,First,35.9352,1582,126.32,5.0,6.2,Hyundai,Verna,8
Chennai,2015,55000,Petrol,Automatic,First,37.191,998,67.04,5.0,3.5,Maruti,Celerio,5
Pune,2010,71000,Petrol,Manual,First,30.429,998,67.1,5.0,2.0,Maruti,Wagon,10
Chennai,2012,70000,Diesel,Manual,First,35.259,1396,88.8,5.0,4.0,Hyundai,i20,8
Mumbai,2011,53000,Petrol,Automatic,First,19.803,1781,163.2,5.0,9.5,Audi,A4,9
Mumbai,2013,43000,Diesel,Automatic,First,27.4505,1995,184.0,5.0,17.5,BMW,X1,7
Mumbai,2015,54000,Petrol,Automatic,First,23.023000000000003,1598,103.52,5.0,6.11,Skoda,Rapid,5
Ahmedabad,2014,51000,Petrol,Manual,First,32.7796,1197,78.9,5.0,3.75,Hyundai,i10,6
Hyderabad,2007,78000,Diesel,Manual,Second,16.905,2835,107.2,6.0,6.2,Mitsubishi,Pajero,13
Mumbai,2014,25000,Diesel,Manual,First,41.86,1498,98.6,5.0,6.15,Honda,City,6
Pune,2012,12600,Petrol,Manual,First,33.681200000000004,998,67.1,5.0,2.4,Maruti,Alto,8
Pune,2009,80000,Diesel,Manual,Fourth & Above,28.658,1248,75.0,5.0,2.15,Maruti,Swift,11
Kolkata,2016,21000,Petrol,Manual,First,30.429,1197,82.0,5.0,3.75,Hyundai,Grand,4
Mumbai,2011,32000,Petrol,Manual,Second,25.116,1196,70.0,5.0,2.15,Ford,Figo,9
Bangalore,2015,50000,Petrol,Manual,First,30.429,1197,81.86,5.0,4.75,Hyundai,Grand,5
